champion,skin_id,skin_name,chroma_id,name,colors,image,sourceUrl
Amumu,32053,Dumpling Darlings Amumu,32059,Dumpling Darlings Amumu (Turquoise),"#73BFBE, #73BFBE",champions/Amumu/images/chromas/dumpling_darlings_amumu_dumpling_darlings_amumu_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/32/32059.png
Amumu,32053,Dumpling Darlings Amumu,32060,Dumpling Darlings Amumu (Rose Quartz),"#E58BA5, #E58BA5",champions/Amumu/images/chromas/dumpling_darlings_amumu_dumpling_darlings_amumu_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/32/32060.png
Amumu,32053,Dumpling Darlings Amumu,32061,Dumpling Darlings Amumu (Obsidian),"#27211C, #27211C",champions/Amumu/images/chromas/dumpling_darlings_amumu_dumpling_darlings_amumu_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/32/32061.png
Aphelios,523001,Nightbringer Aphelios,523002,Nightbringer Aphelios (Turquoise),"#73BFBE, #73BFBE",champions/Aphelios/images/chromas/nightbringer_aphelios_nightbringer_aphelios_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523002.png
Aphelios,523001,Nightbringer Aphelios,523003,Nightbringer Aphelios (Pariah),"#C33C3E, #0C0E15",champions/Aphelios/images/chromas/nightbringer_aphelios_nightbringer_aphelios_pariah.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523003.png
Aphelios,523001,Nightbringer Aphelios,523004,Nightbringer Aphelios (Ruby),"#D33528, #D33528",champions/Aphelios/images/chromas/nightbringer_aphelios_nightbringer_aphelios_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523004.png
Aphelios,523001,Nightbringer Aphelios,523005,Nightbringer Aphelios (Sapphire),"#2756CE, #2756CE",champions/Aphelios/images/chromas/nightbringer_aphelios_nightbringer_aphelios_sapphire.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523005.png
Aphelios,523001,Nightbringer Aphelios,523006,Nightbringer Aphelios (Obsidian),"#27211C, #27211C",champions/Aphelios/images/chromas/nightbringer_aphelios_nightbringer_aphelios_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523006.png
Aphelios,523001,Nightbringer Aphelios,523007,Nightbringer Aphelios (Pearl),"#ECF9F8, #ECF9F8",champions/Aphelios/images/chromas/nightbringer_aphelios_nightbringer_aphelios_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523007.png
Aphelios,523001,Nightbringer Aphelios,523008,Nightbringer Aphelios (Emerald),"#2DA130, #2DA130",champions/Aphelios/images/chromas/nightbringer_aphelios_nightbringer_aphelios_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523008.png
Aphelios,523009,Lunar Beast Aphelios,523010,Lunar Beast Aphelios (Ruby),"#D33528, #D33528",champions/Aphelios/images/chromas/lunar_beast_aphelios_lunar_beast_aphelios_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523010.png
Aphelios,523009,Lunar Beast Aphelios,523011,Lunar Beast Aphelios (Citrine),"#DF9117, #DF9117",champions/Aphelios/images/chromas/lunar_beast_aphelios_lunar_beast_aphelios_citrine.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523011.png
Aphelios,523009,Lunar Beast Aphelios,523012,Lunar Beast Aphelios (Vitality),"#88FF00, #9B1520",champions/Aphelios/images/chromas/lunar_beast_aphelios_lunar_beast_aphelios_vitality.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523012.png
Aphelios,523009,Lunar Beast Aphelios,523013,Lunar Beast Aphelios (Sapphire),"#2756CE, #2756CE",champions/Aphelios/images/chromas/lunar_beast_aphelios_lunar_beast_aphelios_sapphire.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523013.png
Aphelios,523009,Lunar Beast Aphelios,523014,Lunar Beast Aphelios (Tanzanite),"#54209B, #54209B",champions/Aphelios/images/chromas/lunar_beast_aphelios_lunar_beast_aphelios_tanzanite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523014.png
Aphelios,523009,Lunar Beast Aphelios,523015,Lunar Beast Aphelios (Rose Quartz),"#E58BA5, #E58BA5",champions/Aphelios/images/chromas/lunar_beast_aphelios_lunar_beast_aphelios_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523015.png
Aphelios,523009,Lunar Beast Aphelios,523016,Lunar Beast Aphelios (Obsidian),"#27211C, #27211C",champions/Aphelios/images/chromas/lunar_beast_aphelios_lunar_beast_aphelios_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523016.png
Aphelios,523018,EDG Aphelios,523019,EDG Aphelios (Elite),"#131521, #9E1517",champions/Aphelios/images/chromas/edg_aphelios_edg_aphelios_elite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523019.png
Aphelios,523020,Spirit Blossom Aphelios,523021,Spirit Blossom Aphelios (Ruby),"#D33528, #D33528",champions/Aphelios/images/chromas/spirit_blossom_aphelios_spirit_blossom_aphelios_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523021.png
Aphelios,523020,Spirit Blossom Aphelios,523022,Spirit Blossom Aphelios (Turquoise),"#73BFBE, #73BFBE",champions/Aphelios/images/chromas/spirit_blossom_aphelios_spirit_blossom_aphelios_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523022.png
Aphelios,523020,Spirit Blossom Aphelios,523023,Spirit Blossom Aphelios (Catseye),"#FFEE59, #FFEE59",champions/Aphelios/images/chromas/spirit_blossom_aphelios_spirit_blossom_aphelios_catseye.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523023.png
Aphelios,523020,Spirit Blossom Aphelios,523024,Spirit Blossom Aphelios (Emerald),"#2DA130, #2DA130",champions/Aphelios/images/chromas/spirit_blossom_aphelios_spirit_blossom_aphelios_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523024.png
Aphelios,523020,Spirit Blossom Aphelios,523025,Spirit Blossom Aphelios (Rose Quartz),"#E58BA5, #E58BA5",champions/Aphelios/images/chromas/spirit_blossom_aphelios_spirit_blossom_aphelios_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523025.png
Aphelios,523020,Spirit Blossom Aphelios,523026,Spirit Blossom Aphelios (Tanzanite),"#54209B, #54209B",champions/Aphelios/images/chromas/spirit_blossom_aphelios_spirit_blossom_aphelios_tanzanite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523026.png
Aphelios,523020,Spirit Blossom Aphelios,523027,Spirit Blossom Aphelios (Citrine),"#DF9117, #DF9117",champions/Aphelios/images/chromas/spirit_blossom_aphelios_spirit_blossom_aphelios_citrine.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523027.png
Aphelios,523020,Spirit Blossom Aphelios,523028,Spirit Blossom Aphelios (Pearl),"#ECF9F8, #ECF9F8",champions/Aphelios/images/chromas/spirit_blossom_aphelios_spirit_blossom_aphelios_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523028.png
Aphelios,523020,Spirit Blossom Aphelios,523029,Spirit Blossom Aphelios (Night Blossom),"#0C0C0F, #B2D1E4",champions/Aphelios/images/chromas/spirit_blossom_aphelios_spirit_blossom_aphelios_night_blossom.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523029.png
Aphelios,523030,HEARTSTEEL Aphelios,523031,HEARTSTEEL Aphelios (Ruby),"#D33528, #D33528",champions/Aphelios/images/chromas/heartsteel_aphelios_heartsteel_aphelios_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523031.png
Aphelios,523030,HEARTSTEEL Aphelios,523032,HEARTSTEEL Aphelios (Tanzanite),"#54209B, #54209B",champions/Aphelios/images/chromas/heartsteel_aphelios_heartsteel_aphelios_tanzanite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523032.png
Aphelios,523030,HEARTSTEEL Aphelios,523033,HEARTSTEEL Aphelios (Emerald),"#2DA130, #2DA130",champions/Aphelios/images/chromas/heartsteel_aphelios_heartsteel_aphelios_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523033.png
Aphelios,523030,HEARTSTEEL Aphelios,523034,HEARTSTEEL Aphelios (Turquoise),"#73BFBE, #73BFBE",champions/Aphelios/images/chromas/heartsteel_aphelios_heartsteel_aphelios_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523034.png
Aphelios,523030,HEARTSTEEL Aphelios,523035,HEARTSTEEL Aphelios (Sapphire),"#2756CE, #2756CE",champions/Aphelios/images/chromas/heartsteel_aphelios_heartsteel_aphelios_sapphire.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523035.png
Aphelios,523030,HEARTSTEEL Aphelios,523036,HEARTSTEEL Aphelios (Rose Quartz),"#E58BA5, #E58BA5",champions/Aphelios/images/chromas/heartsteel_aphelios_heartsteel_aphelios_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523036.png
Aphelios,523030,HEARTSTEEL Aphelios,523037,HEARTSTEEL Aphelios (Pearl),"#ECF9F8, #ECF9F8",champions/Aphelios/images/chromas/heartsteel_aphelios_heartsteel_aphelios_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523037.png
Aphelios,523030,HEARTSTEEL Aphelios,523038,HEARTSTEEL Aphelios (Citrine),"#DF9117, #DF9117",champions/Aphelios/images/chromas/heartsteel_aphelios_heartsteel_aphelios_citrine.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523038.png
Aphelios,523030,HEARTSTEEL Aphelios,523039,HEARTSTEEL Aphelios (Rockstar),"#CDE9EF, #E9628F",champions/Aphelios/images/chromas/heartsteel_aphelios_heartsteel_aphelios_rockstar.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/523/523039.png
Aatrox,266002,Mecha Aatrox,266004,Mecha Aatrox (Obsidian),"#27211C, #27211C",champions/Aatrox/images/chromas/mecha_aatrox_mecha_aatrox_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266004.png
Aatrox,266002,Mecha Aatrox,266005,Mecha Aatrox (Pearl),"#ECF9F8, #ECF9F8",champions/Aatrox/images/chromas/mecha_aatrox_mecha_aatrox_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266005.png
Aatrox,266002,Mecha Aatrox,266006,Mecha Aatrox (Tanzanite),"#54209B, #54209B",champions/Aatrox/images/chromas/mecha_aatrox_mecha_aatrox_tanzanite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266006.png
Aatrox,266009,Victorious Aatrox,266010,Victorious Aatrox (Amber),"#FF2C25, #FF2C25",champions/Aatrox/images/chromas/victorious_aatrox_victorious_aatrox_amber.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266010.png
Aatrox,266011,Odyssey Aatrox,266012,Odyssey Aatrox (Ruby),"#D33528, #D33528",champions/Aatrox/images/chromas/odyssey_aatrox_odyssey_aatrox_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266012.png
Aatrox,266011,Odyssey Aatrox,266013,Odyssey Aatrox (Citrine),"#DF9117, #DF9117",champions/Aatrox/images/chromas/odyssey_aatrox_odyssey_aatrox_citrine.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266013.png
Aatrox,266011,Odyssey Aatrox,266014,Odyssey Aatrox (Turquoise),"#73BFBE, #73BFBE",champions/Aatrox/images/chromas/odyssey_aatrox_odyssey_aatrox_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266014.png
Aatrox,266011,Odyssey Aatrox,266015,Odyssey Aatrox (Sapphire),"#2756CE, #2756CE",champions/Aatrox/images/chromas/odyssey_aatrox_odyssey_aatrox_sapphire.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266015.png
Aatrox,266011,Odyssey Aatrox,266016,Odyssey Aatrox (Emerald),"#2DA130, #2DA130",champions/Aatrox/images/chromas/odyssey_aatrox_odyssey_aatrox_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266016.png
Aatrox,266011,Odyssey Aatrox,266017,Odyssey Aatrox (Rose Quartz),"#E58BA5, #E58BA5",champions/Aatrox/images/chromas/odyssey_aatrox_odyssey_aatrox_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266017.png
Aatrox,266011,Odyssey Aatrox,266018,Odyssey Aatrox (Rainbow),"#C1F2FF, #C1F2FF",champions/Aatrox/images/chromas/odyssey_aatrox_odyssey_aatrox_rainbow.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266018.png
Aatrox,266011,Odyssey Aatrox,266019,Odyssey Aatrox (Merc),"#0C0C0F, #9B1520",champions/Aatrox/images/chromas/odyssey_aatrox_odyssey_aatrox_merc.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266019.png
Aatrox,266021,Lunar Eclipse Aatrox,266022,Lunar Eclipse Aatrox (Ruby),"#D33528, #D33528",champions/Aatrox/images/chromas/lunar_eclipse_aatrox_lunar_eclipse_aatrox_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266022.png
Aatrox,266021,Lunar Eclipse Aatrox,266023,Lunar Eclipse Aatrox (Citrine),"#DF9117, #DF9117",champions/Aatrox/images/chromas/lunar_eclipse_aatrox_lunar_eclipse_aatrox_citrine.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266023.png
Aatrox,266021,Lunar Eclipse Aatrox,266024,Lunar Eclipse Aatrox (Emerald),"#2DA130, #2DA130",champions/Aatrox/images/chromas/lunar_eclipse_aatrox_lunar_eclipse_aatrox_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266024.png
Aatrox,266021,Lunar Eclipse Aatrox,266025,Lunar Eclipse Aatrox (Turquoise),"#73BFBE, #73BFBE",champions/Aatrox/images/chromas/lunar_eclipse_aatrox_lunar_eclipse_aatrox_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266025.png
Aatrox,266021,Lunar Eclipse Aatrox,266026,Lunar Eclipse Aatrox (Rose Quartz),"#E58BA5, #E58BA5",champions/Aatrox/images/chromas/lunar_eclipse_aatrox_lunar_eclipse_aatrox_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266026.png
Aatrox,266021,Lunar Eclipse Aatrox,266027,Lunar Eclipse Aatrox (Tanzanite),"#54209B, #54209B",champions/Aatrox/images/chromas/lunar_eclipse_aatrox_lunar_eclipse_aatrox_tanzanite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266027.png
Aatrox,266021,Lunar Eclipse Aatrox,266028,Lunar Eclipse Aatrox (Obsidian),"#27211C, #27211C",champions/Aatrox/images/chromas/lunar_eclipse_aatrox_lunar_eclipse_aatrox_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266028.png
Aatrox,266021,Lunar Eclipse Aatrox,266029,Lunar Eclipse Aatrox (Rainbow),"#C1F2FF, #C1F2FF",champions/Aatrox/images/chromas/lunar_eclipse_aatrox_lunar_eclipse_aatrox_rainbow.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266029.png
Aatrox,266030,DRX Aatrox,266032,DRX Aatrox (Elite),"#E4E489, #195FC8",champions/Aatrox/images/chromas/drx_aatrox_drx_aatrox_elite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266032.png
Aatrox,266033,Primordian Aatrox,266034,Primordian Aatrox (Ruby),"#D33528, #D33528",champions/Aatrox/images/chromas/primordian_aatrox_primordian_aatrox_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266034.png
Aatrox,266033,Primordian Aatrox,266035,Primordian Aatrox (Catseye),"#FFEE59, #FFEE59",champions/Aatrox/images/chromas/primordian_aatrox_primordian_aatrox_catseye.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266035.png
Aatrox,266033,Primordian Aatrox,266036,Primordian Aatrox (Sapphire),"#2756CE, #2756CE",champions/Aatrox/images/chromas/primordian_aatrox_primordian_aatrox_sapphire.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266036.png
Aatrox,266033,Primordian Aatrox,266037,Primordian Aatrox (Tanzanite),"#54209B, #54209B",champions/Aatrox/images/chromas/primordian_aatrox_primordian_aatrox_tanzanite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/266/266037.png
