champion,champion_id,skin_id,name,is_base,rarity,cost,availability,release,splash,tile,load_screen,sourceSplash,sourceTile,sourceLoad,voiceActor,set
Aphelios,523,523000,Aphelios,True,kNoRarity,975,Available,2019-12-11,champions/Aphelios/images/skins/aphelios_splash.jpg,champions/Aphelios/images/skins/aphelios_tile.jpg,champions/Aphelios/images/skins/aphelios_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aphelios/skins/base/images/aphelios_splash_centered_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aphelios/skins/base/images/aphelios_splash_tile_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aphelios/skins/base/apheliosloadscreen.jpg,"N/A, Tania Gunadi",
Aphelios,523,523001,Nightbringer Aphelios,False,kEpic,1350,Available,2019-12-11,champions/Aphelios/images/skins/nightbringer_aphelios_splash.jpg,champions/Aphelios/images/skins/nightbringer_aphelios_tile.jpg,champions/Aphelios/images/skins/nightbringer_aphelios_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aphelios/skins/skin01/images/aphelios_splash_centered_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aphelios/skins/skin01/images/aphelios_splash_tile_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aphelios/skins/skin01/apheliosloadscreen_1.jpg,"N/A, Tania Gunadi",Nightbringer and Dawnbringer
Aphelios,523,523009,Lunar Beast Aphelios,False,kEpic,1350,Legacy,2021-02-04,champions/Aphelios/images/skins/lunar_beast_aphelios_splash.jpg,champions/Aphelios/images/skins/lunar_beast_aphelios_tile.jpg,champions/Aphelios/images/skins/lunar_beast_aphelios_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aphelios/skins/skin09/images/aphelios_splash_centered_9.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aphelios/skins/skin09/images/aphelios_splash_tile_9.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aphelios/skins/skin09/apheliosloadscreen_9.jpg,"N/A, Tania Gunadi",Lunar Beast
Aphelios,523,523018,EDG Aphelios,False,kEpic,1350,Legacy,2022-05-12,champions/Aphelios/images/skins/edg_aphelios_splash.jpg,champions/Aphelios/images/skins/edg_aphelios_tile.jpg,champions/Aphelios/images/skins/edg_aphelios_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aphelios/skins/skin18/images/aphelios_splash_centered_18.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aphelios/skins/skin18/images/aphelios_splash_tile_18.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aphelios/skins/skin18/apheliosloadscreen_18.jpg,"N/A, Tania Gunadi",World Champions: 2021
Aphelios,523,523020,Spirit Blossom Aphelios,False,kEpic,1350,Available,2022-10-06,champions/Aphelios/images/skins/spirit_blossom_aphelios_splash.jpg,champions/Aphelios/images/skins/spirit_blossom_aphelios_tile.jpg,champions/Aphelios/images/skins/spirit_blossom_aphelios_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aphelios/skins/skin20/images/aphelios_splash_centered_20.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aphelios/skins/skin20/images/aphelios_splash_tile_20.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aphelios/skins/skin20/apheliosloadscreen_20.jpg,"N/A, Tania Gunadi",Spirit Blossom
Aphelios,523,523030,HEARTSTEEL Aphelios,False,kEpic,1350,Available,2023-11-08,champions/Aphelios/images/skins/heartsteel_aphelios_splash.jpg,champions/Aphelios/images/skins/heartsteel_aphelios_tile.jpg,champions/Aphelios/images/skins/heartsteel_aphelios_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aphelios/skins/skin30/images/aphelios_splash_centered_30.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aphelios/skins/skin30/images/aphelios_splash_tile_30.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aphelios/skins/skin30/apheliosloadscreen_30.jpg,"N/A, Tania Gunadi",HEARTSTEEL
Aphelios,523,523040,Prestige Spirit Blossom Springs Aphelios,False,kMythic,Special,Rare,2025-07-30,champions/Aphelios/images/skins/prestige_spirit_blossom_springs_aphelios_splash.jpg,champions/Aphelios/images/skins/prestige_spirit_blossom_springs_aphelios_tile.jpg,champions/Aphelios/images/skins/prestige_spirit_blossom_springs_aphelios_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aphelios/skins/skin40/images/aphelios_splash_centered_40.prestige2_onsen_aphelios.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aphelios/skins/skin40/images/aphelios_splash_tile_40.prestige2_onsen_aphelios.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aphelios/skins/skin40/apheliosloadscreen_40.prestige2_onsen_aphelios.jpg,"N/A, Tania Gunadi",Spirit Blossom Springs
Aatrox,266,266000,Aatrox,True,kNoRarity,880,Available,2013-06-12,champions/Aatrox/images/skins/aatrox_splash.jpg,champions/Aatrox/images/skins/aatrox_tile.jpg,champions/Aatrox/images/skins/aatrox_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/base/images/aatrox_splash_centered_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/base/images/aatrox_splash_tile_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/base/aatroxloadscreen.jpg,Ramon Tikaram,
Aatrox,266,266001,Justicar Aatrox,False,kNoRarity,975,Available,2013-06-12,champions/Aatrox/images/skins/justicar_aatrox_splash.jpg,champions/Aatrox/images/skins/justicar_aatrox_tile.jpg,champions/Aatrox/images/skins/justicar_aatrox_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin01/images/aatrox_splash_centered_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin01/images/aatrox_splash_tile_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin01/aatroxloadscreen_1.jpg,Ramon Tikaram,Justicar
Aatrox,266,266002,Mecha Aatrox,False,kEpic,1350,Available,2014-07-23,champions/Aatrox/images/skins/mecha_aatrox_splash.jpg,champions/Aatrox/images/skins/mecha_aatrox_tile.jpg,champions/Aatrox/images/skins/mecha_aatrox_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin02/images/aatrox_splash_centered_2.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin02/images/aatrox_splash_tile_2.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin02/aatroxloadscreen_2.jpg,Ramon Tikaram,Mecha
Aatrox,266,266003,Sea Hunter Aatrox,False,kNoRarity,750,Available,2015-07-22,champions/Aatrox/images/skins/sea_hunter_aatrox_splash.jpg,champions/Aatrox/images/skins/sea_hunter_aatrox_tile.jpg,champions/Aatrox/images/skins/sea_hunter_aatrox_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin03/images/aatrox_splash_centered_3.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin03/images/aatrox_splash_tile_3.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin03/aatroxloadscreen_3.jpg,Ramon Tikaram,Bilgewater: Burning Tides
Aatrox,266,266007,Blood Moon Aatrox,False,kEpic,1350,Available,2019-01-10,champions/Aatrox/images/skins/blood_moon_aatrox_splash.jpg,champions/Aatrox/images/skins/blood_moon_aatrox_tile.jpg,champions/Aatrox/images/skins/blood_moon_aatrox_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin07/images/aatrox_splash_centered_7.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin07/images/aatrox_splash_tile_7.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin07/aatroxloadscreen_7.jpg,Ramon Tikaram,Blood Moon
Aatrox,266,266008,Prestige Blood Moon Aatrox,False,kMythic,Special,Rare,2019-01-10,champions/Aatrox/images/skins/prestige_blood_moon_aatrox_splash.jpg,champions/Aatrox/images/skins/prestige_blood_moon_aatrox_tile.jpg,champions/Aatrox/images/skins/prestige_blood_moon_aatrox_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin08/images/aatrox_splash_centered_8.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin08/images/aatrox_splash_tile_8.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin08/aatroxloadscreen_8.jpg,Ramon Tikaram,Blood Moon
Aatrox,266,266009,Victorious Aatrox,False,kNoRarity,Special,Limited,2019-11-21,champions/Aatrox/images/skins/victorious_aatrox_splash.jpg,champions/Aatrox/images/skins/victorious_aatrox_tile.jpg,champions/Aatrox/images/skins/victorious_aatrox_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin09/images/aatrox_splash_centered_9.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin09/images/aatrox_splash_tile_9.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin09/aatroxloadscreen_9.jpg,Ramon Tikaram,Victorious
Aatrox,266,266011,Odyssey Aatrox,False,kEpic,1350,Available,2020-10-15,champions/Aatrox/images/skins/odyssey_aatrox_splash.jpg,champions/Aatrox/images/skins/odyssey_aatrox_tile.jpg,champions/Aatrox/images/skins/odyssey_aatrox_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin11/images/aatrox_splash_centered_11.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin11/images/aatrox_splash_tile_11.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin11/aatroxloadscreen_11.jpg,Ramon Tikaram,Odyssey
Aatrox,266,266020,Prestige Blood Moon Aatrox (2022),False,kMythic,Special,Limited,2022-04-01,champions/Aatrox/images/skins/prestige_blood_moon_aatrox_2022_splash.jpg,champions/Aatrox/images/skins/prestige_blood_moon_aatrox_2022_tile.jpg,champions/Aatrox/images/skins/prestige_blood_moon_aatrox_2022_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin08/images/aatrox_splash_centered_8.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin08/images/aatrox_splash_tile_8.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin20/aatroxloadscreen_20.jpg,Ramon Tikaram,Blood Moon
Aatrox,266,266021,Lunar Eclipse Aatrox,False,kEpic,1350,Available,2022-04-28,champions/Aatrox/images/skins/lunar_eclipse_aatrox_splash.jpg,champions/Aatrox/images/skins/lunar_eclipse_aatrox_tile.jpg,champions/Aatrox/images/skins/lunar_eclipse_aatrox_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin21/images/aatrox_splash_centered_21.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin21/images/aatrox_splash_tile_21.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin21/aatroxloadscreen_21.jpg,Ramon Tikaram,Eclipse
Aatrox,266,266030,DRX Aatrox,False,kEpic,1350,Legacy,2023-06-01,champions/Aatrox/images/skins/drx_aatrox_splash.jpg,champions/Aatrox/images/skins/drx_aatrox_tile.jpg,champions/Aatrox/images/skins/drx_aatrox_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin30/images/aatrox_splash_centered_30.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin30/images/aatrox_splash_tile_30.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin30/aatroxloadscreen_30.jpg,Ramon Tikaram,World Champions: 2022
Aatrox,266,266031,Prestige DRX Aatrox,False,kMythic,Special,Rare,2023-06-01,champions/Aatrox/images/skins/prestige_drx_aatrox_splash.jpg,champions/Aatrox/images/skins/prestige_drx_aatrox_tile.jpg,champions/Aatrox/images/skins/prestige_drx_aatrox_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin31/images/aatrox_splash_centered_31.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin31/images/aatrox_splash_tile_31.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin31/aatroxloadscreen_31.jpg,Ramon Tikaram,World Champions: 2022
Aatrox,266,266033,Primordian Aatrox,False,kLegendary,1820,Available,2024-07-31,champions/Aatrox/images/skins/primordian_aatrox_splash.jpg,champions/Aatrox/images/skins/primordian_aatrox_tile.jpg,champions/Aatrox/images/skins/primordian_aatrox_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin33/images/aatrox_splash_centered_33.skins_aatrox_skin33.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin33/images/aatrox_splash_tile_33.skins_aatrox_skin33.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/aatrox/skins/skin33/aatroxloadscreen_33.skins_aatrox_skin33.jpg,Ramon Tikaram,Primordian
Lillia,876,876000,Lillia,True,kNoRarity,975,Available,2020-07-22,champions/Lillia/images/skins/lillia_splash.jpg,champions/Lillia/images/skins/lillia_tile.jpg,champions/Lillia/images/skins/lillia_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/lillia/skins/base/images/lillia_splash_centered_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/lillia/skins/base/images/lillia_splash_tile_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/lillia/skins/base/lillialoadscreen.jpg,Holly Earl,
Lillia,876,876001,Spirit Blossom Lillia,False,kEpic,1350,Available,2020-07-22,champions/Lillia/images/skins/spirit_blossom_lillia_splash.jpg,champions/Lillia/images/skins/spirit_blossom_lillia_tile.jpg,champions/Lillia/images/skins/spirit_blossom_lillia_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/lillia/skins/skin01/images/lillia_splash_centered_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/lillia/skins/skin01/images/lillia_splash_tile_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/lillia/skins/skin01/lillialoadscreen_1.jpg,Holly Earl,Spirit Blossom
Lillia,876,876010,Nightbringer Lillia,False,kEpic,1350,Available,2021-09-23,champions/Lillia/images/skins/nightbringer_lillia_splash.jpg,champions/Lillia/images/skins/nightbringer_lillia_tile.jpg,champions/Lillia/images/skins/nightbringer_lillia_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/lillia/skins/skin10/images/lillia_splash_centered_10.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/lillia/skins/skin10/images/lillia_splash_tile_10.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/lillia/skins/skin10/lillialoadscreen_10.jpg,Holly Earl,Nightbringer and Dawnbringer
