id,name,plaintext,description,gold_total,gold_base,gold_sell,purchasable,tags,stats,image,sourceUrl
2140,Elixir of Wrath,Temporarily grants Attack Damage and heals you when dealing physical damage to champions.,Consume Grants 30 Attack Damage and 12% Physical Vamp against champions for 3 minutes.,500,500,200,True,"Consumable, Damage, LifeSteal, SpellVamp",,images/items/elixir_of_wrath.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/autoatlas/smallicons/2140_elixirofwrath_64px.milkshake_env.png
2141,Cappa Juice,,Helps you get on a head. Active - Consume: This juice does nothing.,300,300,300,True,"Damage, Consumable",,images/items/cappa_juice.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/icon_item_souljuice_funhat.png
2142,Juice of Power,,"Juices do not stack with themselves, but you can have multiple different ones active. Active - Consume: Automatically activates on Combat Start. Drink to gain 30+ 10% bonus Ability Power or 18+ 10% bonus Attack Damage for the next round. Made with 100% real cherries. Warning: May cause imbiber to deal tons of damage.",500,500,500,True,"SpellDamage, Consumable",,images/items/juice_of_power.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/icon_item_souljuice_abilitypowerattackdamage.png
2143,Juice of Vitality,,"Juices do not stack with themselves, but you can have multiple different ones active. Active - Consume: Automatically activates on Combat Start. Drink to gain 300+ 10% Health for the next round. Our specially formulated veggie blend is proven to harden your skin to resist even the strongest attacks!",500,500,500,True,"Health, Consumable",,images/items/juice_of_vitality.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/icons_souljuice_green.png
2144,Juice of Haste,,"Juices do not stack with themselves, but you can have multiple different ones active. Active - Consume: Automatically activates on Combat Start. Drink to gain 20+ 15% Ability Haste for the next round. For people who gotta go FAST. Made with lightning. REAL lightning!",500,500,500,True,"Consumable, CooldownReduction",,images/items/juice_of_haste.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/icons_souljuice_yellow.png
2145,Lucky Dice,,Active - Consume: Roll to gain 1 additional reroll. For when skill isn't enough.,0,0,0,False,Consumable,,images/items/lucky_dice.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/item_consumable_shopreroll.png
2146,Enhanced Lucky Dice,,Active - Consume: Roll to gain 5 additional rerolls. For when skill isn't enough.,0,0,0,False,Consumable,,images/items/enhanced_lucky_dice.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/item_consumable_shopreroll.png
2150,Elixir of Skill,,Consume Grants 1 Skill Point. This item does not increase your level or allow allocating skill points past the normal maximum in a skill,0,0,0,False,Consumable,,images/items/elixir_of_skill.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/2048_ichorofillumination.png
2151,Elixir of Avarice,,"Consume Grants 5 true damage on hit against minions for 60 seconds. When this effect expires, gain 60 gold.",50,50,20,False,"Health, Consumable, Tenacity",,images/items/elixir_of_avarice.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/elixir_of_avarice.png
2152,Elixir of Force,,Consume Grants 30 Adaptive Force for 60 seconds.,50,50,20,False,"Consumable, Tenacity",,images/items/elixir_of_force.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/elixir_of_force.png
2161,Bandle Juice of Power,,Drink to permanently gain 20+ 3% bonus Ability Power or 12+ 3% bonus Attack Damage . And a hat! Made with 100% real cherries. Warning: May cause imbiber to deal tons of damage.,1000,1000,1000,True,"SpellDamage, Consumable",,images/items/bandle_juice_of_power.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/icon_item_souljuice_abilitypowerattackdamage.png
2162,Bandle Juice of Vitality,,Drink to permanently gain 200+ 3% Health . And a hat! Our specially formulated veggie blend is proven to harden your skin to resist even the strongest attacks!,1000,1000,1000,True,"Health, Consumable",,images/items/bandle_juice_of_vitality.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/icons_souljuice_green.png
2163,Bandle Juice of Haste,,Drink to permanently gain 10+ 5% Ability Haste . And a hat! For people who gotta go FAST. Made with lightning. REAL lightning!,1000,1000,1000,True,"Consumable, CooldownReduction",,images/items/bandle_juice_of_haste.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/icons_souljuice_yellow.png
220000,Stat Bonus,,Active - Consume: Automatically open a semi-random selection for a permanent stat bonus.,750,750,375,True,"Health, SpellBlock, Armor, Damage, CriticalStrike, AttackSpeed, SpellDamage, Mana, Consumable, CooldownReduction, SpellVamp, NonbootsMovement, Tenacity, MagicPenetration, ArmorPenetration, MagicResist, AbilityHaste",,images/items/stat_bonus.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/220000_statanvil.png
220001,Legendary Fighter Item,,Active - Consume: Automatically open a semi-random selection for a Legendary Fighter item.,2000,2000,2000,True,"Health, SpellBlock, Armor, Damage, AttackSpeed, LifeSteal, Mana, Consumable, CooldownReduction, SpellVamp, OnHit, NonbootsMovement, Tenacity, ArmorPenetration, MagicResist, AbilityHaste",,images/items/legendary_fighter_item.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/220001_fighteranvil.png
220002,Legendary Marksman Item,,Active - Consume: Automatically open a semi-random selection for a Legendary Marksman item.,2000,2000,2000,True,"Health, Armor, Damage, CriticalStrike, AttackSpeed, LifeSteal, Mana, Consumable, CooldownReduction, OnHit, NonbootsMovement, ArmorPenetration, AbilityHaste",,images/items/legendary_marksman_item.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/220002_marksmananvil.png
220003,Legendary Assassin Item,,Active - Consume: Automatically open a semi-random selection for a Legendary Assassin item.,2000,2000,2000,True,"Health, SpellBlock, Armor, Damage, AttackSpeed, Consumable, Active, CooldownReduction, NonbootsMovement, ArmorPenetration, AbilityHaste",,images/items/legendary_assassin_item.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/220003_assassinanvil.png
220004,Legendary Mage Item,,Active - Consume: Automatically open a semi-random selection for a Legendary Mage item.,2000,2000,2000,True,"Health, SpellBlock, Armor, CriticalStrike, AttackSpeed, SpellDamage, Mana, Consumable, Active, CooldownReduction, Slow, SpellVamp, OnHit, NonbootsMovement, MagicPenetration, ArmorPenetration, MagicResist, AbilityHaste",,images/items/legendary_mage_item.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/220004_mageanvil.png
220005,Legendary Tank Item,,Active - Consume: Automatically open a semi-random selection for a Legendary Tank item.,2000,2000,2000,True,"Health, SpellBlock, Armor, CriticalStrike, SpellDamage, Consumable, Active, CooldownReduction, Slow, NonbootsMovement, MagicPenetration, MagicResist, AbilityHaste",,images/items/legendary_tank_item.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/220005_tankanvil.png
220006,Legendary Support Item,,Active - Consume: Automatically open a semi-random selection for a Legendary Support item.,2000,2000,2000,True,"Health, SpellBlock, Armor, AttackSpeed, SpellDamage, ManaRegen, Consumable, Active, CooldownReduction, Slow, OnHit, NonbootsMovement, MagicResist, AbilityHaste",,images/items/legendary_support_item.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/220006_supportanvil.png
220007,Prismatic Item,,Active - Consume: Automatically open a semi-random selection for a Prismatic item.,4000,4000,4000,True,"Health, SpellBlock, HealthRegen, Armor, Damage, CriticalStrike, AttackSpeed, LifeSteal, SpellDamage, Mana, ManaRegen, Consumable, Active, CooldownReduction, Slow, SpellVamp, OnHit, NonbootsMovement, Tenacity, MagicPenetration, ArmorPenetration, MagicResist, AbilityHaste",,images/items/prismatic_item.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/220007_prismaticanvil.png
220008,Anvil Voucher,,Redeem during a Shopping Phase to gain a Stat Anvil!,750,750,0,False,,,images/items/anvil_voucher.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3865_worldatlas.png
220009,Gold Stat Anvil Voucher,,Redeem during a Shopping Phase to gain a Stat Anvil!,750,750,0,False,,,images/items/gold_stat_anvil_voucher.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3865_worldatlas.png
220010,Prismatic Stat Voucher,,Redeem during a Shopping Phase to gain a Stat Anvil!,750,750,0,False,,,images/items/prismatic_stat_voucher.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3865_worldatlas.png
220011,Bravery Voucher,,Redeem during a Shopping Phase to gain a Stat Anvil and 1 bonus rerolls!,750,750,0,False,,,images/items/bravery_voucher.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3865_worldatlas.png
221011,Giant's Belt,,300 Health,500,500,350,False,Health,FlatHPPoolMod:300,images/items/giant_s_belt_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/1011_class_t2_giantsbelt.png
221026,Blasting Wand,,45 Ability Power,500,500,350,False,SpellDamage,FlatMagicDamageMod:45,images/items/blasting_wand_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/1026_mage_t1_blastingwand.png
221031,Chain Vest,,40 Armor,500,500,350,False,Armor,FlatArmorMod:40,images/items/chain_vest_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/1031_base_t2_chainvest.png
221038,B. F. Sword,,40 Attack Damage,1300,1300,910,True,Damage,FlatPhysicalDamageMod:40,images/items/b_f_sword_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/1038_marksman_t1_bfsword.png
221043,Recurve Bow,,15% Attack Speed Sting Attacks deal 15 bonus physical damage On-Hit .,500,500,350,False,"AttackSpeed, OnHit",PercentAttackSpeedMod:0.15,images/items/recurve_bow_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/1043_base_t2_recurvebow.png
221053,Vampiric Scepter,,15 Attack Damage 7% Life Steal,500,500,350,False,"Damage, LifeSteal","FlatPhysicalDamageMod:15, PercentLifeStealMod:0.07",images/items/vampiric_scepter_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/1053_fighter_t2_vampiricscepter.png
221057,Negatron Cloak,,30 Magic Resist,450,450,315,False,SpellBlock,FlatSpellBlockMod:30,images/items/negatron_cloak_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/1057_tank_t2_negatroncloak.png
221058,Needlessly Large Rod,,120 Ability Power,500,500,0,False,SpellDamage,FlatMagicDamageMod:120,images/items/needlessly_large_rod_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/1058_mage_t1_largerod.png
222022,Glowing Mote,,5 Ability Haste,250,250,175,False,CooldownReduction,,images/items/glowing_mote_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/2022_glowingmote.png
222051,Guardian's Horn,,300 Health Recovery Restores 20 Health every 5 seconds. Undaunted Blocks 12 damage from attacks and spells from champions (25% effectiveness vs. damage over time abilities).,500,500,250,True,"Health, HealthRegen, Lane","FlatHPPoolMod:300, FlatHPRegenMod:4",images/items/guardian_s_horn_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/2051_aram_t1_guardianshorn.png
222065,Shurelya's Battlesong,,55 Ability Power 15 Ability Haste 6% Move Speed 150% Base Mana Regen Inspiring Speech Grants nearby allies Move Speed for a few seconds.,2500,2500,1250,True,"SpellDamage, ManaRegen, Active, CooldownReduction, NonbootsMovement, AbilityHaste","FlatMagicDamageMod:55, PercentMovementSpeedMod:0.06",images/items/shurelya_s_battlesong_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/2065_tank_t4_shurelyasbattlesong.png
222141,Cappa Juice,,Helps you get on a head. Active - Consume: This juice does nothing.,500,500,500,True,"Damage, Consumable",,images/items/cappa_juice_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/icon_item_souljuice_funhat.png
222502,Unending Despair,,"350 Health 25 Armor 10 Ability Haste 25 Magic Resist Anguish Every 4 seconds while in combat with champions, deal magic damage to nearby enemy champions and heal for 250% of the damage dealt.",2500,2500,1750,True,"Health, Armor, CooldownReduction, MagicResist, AbilityHaste","FlatSpellBlockMod:25, FlatHPPoolMod:350, FlatArmorMod:25",images/items/unending_despair.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/2502_unendingdespair.png
222503,Blackfire Torch,,"60 Ability Power 600 Mana 20 Ability Haste Baleful Blaze Dealing damage with Abilities causes enemies to burn. This damage increases to Monsters. Blackfire For each enemy Champion, Epic Monster, and Large Monster affected by your Baleful Blaze , gain Ability Power .",2500,2500,1250,True,"SpellDamage, Mana, CooldownReduction, AbilityHaste","FlatMPPoolMod:600, FlatMagicDamageMod:60",images/items/blackfire_torch.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/2503_blackfiretorch64.png
222504,Kaenic Rookern,,"350 Health 80 Magic Resist Magebane After not taking magic damage for 15 seconds, gain a magic shield .",2500,2500,1250,True,"Health, SpellBlock, HealthRegen","FlatSpellBlockMod:80, FlatHPPoolMod:350",images/items/kaenic_rookern.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/2504_kaenicrookern.png
